6.431913043478259873e+00,2.451132792327554100e+01,8.114620689655172470e+00,2.479203252032520410e+01,4.359129032258064740e+01,1.893060606060606332e+01,2.179186274509803667e+01,4.597671936758893452e+01,7.372560000000000002e+00,1.719778455284552976e+01,3.888545454545454305e+01,1.960929577464788665e+01,2.217317204301075861e+01,4.143914529914529510e+01,7.821935483870967154e+00,4.805849056603773484e+00
6.058319327731092940e+00,2.512164718772827143e+01,8.463488372093022960e+00,2.739270344827586001e+01,4.204800000000000182e+01,1.926111111111111285e+01,2.169083591331269290e+01,4.283407725321888648e+01,7.114392523364486465e+00,2.032599009900990339e+01,4.280161764705882632e+01,1.431008064516129075e+01,2.163225988700564884e+01,3.729684684684684015e+01,8.244590163934425675e+00,3.758965517241378951e+00
7.306990291262136061e+00,2.374471035481534997e+01,8.376858974358974308e+00,2.477788918205804691e+01,4.753756097560975746e+01,1.797156250000000099e+01,2.076749206349206389e+01,3.923314410480349324e+01,7.371415929203539719e+00,1.689672161172161324e+01,4.407033112582780632e+01,1.748110294117647356e+01,2.303379120879120734e+01,4.040194174757282042e+01,8.792500000000000426e+00,5.537021276595744723e+00
6.399083333333332568e+00,2.447512378094523555e+01,8.897922077922077122e+00,2.549447740112994509e+01,4.185260000000000247e+01,2.086264150943396345e+01,1.969869426751592201e+01,3.871568702290076658e+01,6.966144578313250513e+00,1.871785714285714519e+01,4.366361842105263236e+01,1.740835820895522446e+01,2.063172413793104099e+01,4.340880434782609143e+01,8.064833333333334409e+00,4.733333333333333393e+00
6.293437499999999574e+00,2.458417937545388554e+01,8.761748251748251448e+00,2.386434782608695571e+01,4.893648648648647992e+01,1.656850000000000023e+01,2.142488095238095269e+01,4.704136546184738421e+01,6.803103448275861886e+00,1.845167619047619212e+01,4.183840000000000003e+01,1.720294964028776974e+01,2.002413265306122625e+01,4.530163636363637636e+01,7.534444444444443612e+00,5.090615384615384542e+00
6.215575221238936798e+00,2.458936130709246015e+01,7.300072463768116471e+00,2.538039829302987016e+01,5.106533333333333502e+01,2.242474999999999952e+01,2.296410334346504456e+01,4.110429687500000284e+01,7.690000000000000391e+00,1.716914448669201576e+01,4.075943262411347234e+01,1.928757352941176606e+01,2.271415730337078998e+01,4.313490566037737040e+01,7.821206896551722743e+00,4.522363636363636807e+00
5.624245283018868946e+00,2.439288856304984776e+01,7.409927007299269341e+00,2.421228187919463437e+01,4.312999999999999545e+01,2.189774193548387160e+01,2.359749999999999659e+01,4.603484374999999318e+01,7.214946236559137027e+00,1.693718584070796496e+01,3.827074324324323840e+01,1.451314960629921202e+01,2.259542857142856676e+01,4.147254385964912160e+01,6.882586206896551317e+00,4.103750000000000675e+00
6.076341463414633992e+00,2.547729334308705162e+01,8.549069767441862311e+00,2.448145348837208957e+01,4.735194444444444883e+01,2.021618181818181625e+01,2.091659638554216727e+01,5.537414179104477796e+01,7.121788617886179118e+00,1.861098360655737594e+01,4.404707142857142799e+01,1.540180555555555664e+01,2.024034883720930367e+01,4.233173469387754295e+01,7.231746031746032699e+00,4.863166666666666416e+00
5.672222222222222499e+00,2.416382602285292691e+01,7.948320610687023446e+00,2.568948611111111191e+01,4.062800000000000011e+01,1.795105263157894626e+01,2.323593406593406741e+01,3.987021459227468512e+01,6.696559139784945991e+00,1.797393772893773090e+01,3.824641379310344291e+01,1.731207407407407572e+01,2.028431818181818258e+01,4.377448598130841617e+01,7.273928571428570855e+00,3.947307692307691962e+00
4.939615384615384741e+00,2.496184288905435267e+01,8.166233766233766289e+00,3.106220108695652016e+01,3.973083333333332945e+01,1.664769230769230290e+01,2.004126984126984112e+01,3.979690476190476289e+01,6.455937500000000107e+00,1.739490486257928126e+01,4.049763888888888630e+01,1.541695121951219605e+01,1.932706214689265778e+01,3.878250000000000597e+01,6.154318181818183575e+00,4.048833333333333506e+00
