1.132157894736842074e+01,2.625211948790895988e+01,8.983018867924528195e+00,2.717531776913099506e+01,3.898392857142857082e+01,2.412342857142856900e+01,2.919599378881987661e+01,3.947280991735537015e+01,6.700940170940170582e+00,1.941053604436229207e+01,3.936159999999999570e+01,2.506162337662337691e+01,2.731601092896174876e+01,4.094018181818182711e+01,1.132157894736842074e+01,nan
1.005307692307692236e+01,2.507346720707442955e+01,8.312847682119205217e+00,2.808931224209078437e+01,4.361657142857141878e+01,2.013124999999999787e+01,2.385237082066869263e+01,3.589640449438202552e+01,7.063939393939393518e+00,1.819937153419593301e+01,3.382026143790849915e+01,1.934887218045112789e+01,2.931024539877300583e+01,4.196804347826087422e+01,1.005307692307692236e+01,nan
1.132192307692307764e+01,2.584333213515456151e+01,8.861219512195122050e+00,2.870824684431977047e+01,3.285314285714285631e+01,1.865871794871794620e+01,2.443303124999999909e+01,3.869963369963370070e+01,6.925932203389830732e+00,1.941975652173913147e+01,4.044466666666666299e+01,1.994126666666666736e+01,2.870131313131313533e+01,3.843126213592233142e+01,1.132192307692307764e+01,nan
1.120079999999999742e+01,2.391526141384388993e+01,8.563356164383559843e+00,2.592461964038727373e+01,4.111617647058823621e+01,2.628230769230769326e+01,2.561404320987654515e+01,3.619256097560975149e+01,6.657652173913043647e+00,1.842390423572744140e+01,3.616992248062015136e+01,1.858980263157894797e+01,2.458864705882352908e+01,3.045652631578946767e+01,1.120079999999999742e+01,nan
1.280529411764705827e+01,2.547364482635159177e+01,9.149554140127388990e+00,2.828015214384508980e+01,3.968351351351351752e+01,2.030756097560975348e+01,2.537472727272727369e+01,3.679003984063744781e+01,6.663999999999999702e+00,1.967065857885615188e+01,3.665583892617448925e+01,2.096457364341085494e+01,2.952167567567567019e+01,3.505124999999999602e+01,1.280529411764705827e+01,nan
1.174120000000000097e+01,2.483251374129717703e+01,8.389716312056737735e+00,2.636734890109890017e+01,3.625605263157894598e+01,1.831472222222222257e+01,2.715151898734177394e+01,3.600604444444444141e+01,7.047291666666666288e+00,1.887649999999999650e+01,3.438751773049645521e+01,2.337027210884354034e+01,2.726300000000000168e+01,3.816762376237623755e+01,1.174120000000000097e+01,nan
1.106933333333333280e+01,2.494084226080531863e+01,8.639333333333333087e+00,2.669617529880478202e+01,3.499095238095238614e+01,2.000740740740740620e+01,2.620820945945946079e+01,3.857780172413792741e+01,6.761965811965811923e+00,1.965378731343283647e+01,3.801932432432432307e+01,1.807503184713375788e+01,2.443974358974358907e+01,3.635194444444444883e+01,1.106933333333333280e+01,nan
1.059733333333333327e+01,2.506983606557377087e+01,9.399936708860760604e+00,2.691994326241134416e+01,4.295451612903226390e+01,2.355836734693877688e+01,2.434093655589123983e+01,3.436140909090909190e+01,7.197572815533980872e+00,1.992074285714285509e+01,3.858029197080291794e+01,2.100706293706293692e+01,2.845670329670329579e+01,4.053009999999999735e+01,1.059733333333333327e+01,nan
1.176272727272727359e+01,2.482071688500727191e+01,8.465106382978722976e+00,2.614990502035277586e+01,3.688393939393939291e+01,2.309967741935483687e+01,2.656300309597523324e+01,3.628484978540772943e+01,6.851120689655172846e+00,1.871605405405405520e+01,3.635959731543623974e+01,2.106335483870967451e+01,2.880575581395348905e+01,3.839475728155339596e+01,1.176272727272727359e+01,nan
9.503157894736840916e+00,2.562951838235294488e+01,9.343591549295775067e+00,2.895656077348066049e+01,4.035999999999999233e+01,1.609515151515151388e+01,2.524578313253012141e+01,3.481366533864541424e+01,6.887976190476189586e+00,1.933312949640287925e+01,3.783279220779220964e+01,1.959461538461538765e+01,2.646870370370370651e+01,3.725447368421053085e+01,9.503157894736840916e+00,nan
1.536416666666666764e+01,2.703558372009996447e+01,8.929606299212599296e+00,2.991510204081632551e+01,4.581026315789474523e+01,2.308857142857142719e+01,2.669306249999999636e+01,3.665711340206186009e+01,7.122201834862384118e+00,2.078668582375479090e+01,3.742306250000000034e+01,2.257023255813953710e+01,2.874598958333332988e+01,3.831150000000000233e+01,1.536416666666666764e+01,nan
1.078650000000000020e+01,2.568541666666666501e+01,8.877553956834530524e+00,2.702205091937765147e+01,4.560034482758619845e+01,2.446159090909091205e+01,2.709991712707181932e+01,3.660929824561402768e+01,6.696320754716980517e+00,2.029891228070175657e+01,3.599956790123457040e+01,2.316084507042253549e+01,2.967005347593583053e+01,3.393111111111111455e+01,1.078650000000000020e+01,nan
1.077307692307692477e+01,2.550170166545981232e+01,8.857643312101911803e+00,2.713169540229885612e+01,4.555903225806451218e+01,1.958714285714285808e+01,2.576490384615384599e+01,3.696650557620818489e+01,7.212222222222222534e+00,1.967012323943662011e+01,3.668503546099290702e+01,2.202578947368420970e+01,2.864469273743016586e+01,3.801043103448275673e+01,1.077307692307692477e+01,nan
