3.910291666666666544e+01,4.151570754716981071e+01,8.771741935483870378e+00,4.862898259705488613e+01,4.317804347826087508e+01,3.543638888888889227e+01,4.243990196078431865e+01,4.885712598425196518e+01,1.163698275862069309e+01,4.486195445920303371e+01,4.610647435897435997e+01,3.260973154362416437e+01,3.914186206896551568e+01,4.499521008403362288e+01,3.910291666666666544e+01,nan
3.850249999999999773e+01,4.191708916728076417e+01,9.186090225563908973e+00,4.730861823361823326e+01,3.918256410256410760e+01,3.158783783783783861e+01,4.442744744744744878e+01,4.775451219512195422e+01,1.080543689320388445e+01,4.513033989266547508e+01,4.988098591549295691e+01,3.338514705882352018e+01,4.384514792899408064e+01,4.102286956521739114e+01,3.850249999999999773e+01,nan
3.789583333333333570e+01,4.094159240321402393e+01,1.029176056338028289e+01,4.569927297668039046e+01,3.711099999999999710e+01,2.788117647058823678e+01,4.181357357357357074e+01,4.816834615384615859e+01,1.075453703703703745e+01,4.265577205882352274e+01,5.335503355704697981e+01,3.748798449612403516e+01,4.378655737704918494e+01,3.760701030927835120e+01,3.789583333333333570e+01,nan
3.770375000000000654e+01,4.198589988958410402e+01,9.991103448275861609e+00,4.754100000000000392e+01,4.367365853658537134e+01,4.194222222222222740e+01,4.477315457413249078e+01,4.900663967611335892e+01,1.178319999999999901e+01,4.433904059040590795e+01,4.998080745341614772e+01,3.028085271317829807e+01,3.895981481481481268e+01,4.505646551724137794e+01,3.770375000000000654e+01,nan
3.786416666666666941e+01,4.188683999999999941e+01,9.820503597122302253e+00,4.898905913978494908e+01,4.229074074074074474e+01,4.039823529411764724e+01,4.357732704402516077e+01,4.714732217573221362e+01,9.235000000000001208e+00,4.405130742049470172e+01,4.577293333333333436e+01,3.475410071942445711e+01,4.163460317460317839e+01,4.107114285714286694e+01,3.786416666666666941e+01,nan
3.662416666666666742e+01,4.176096367679762267e+01,1.121807947019867413e+01,4.743477792732166876e+01,3.737457142857142856e+01,3.290321428571428442e+01,4.651526645768025503e+01,4.728153153153153454e+01,9.678775510204083332e+00,4.383060721062618370e+01,4.966622222222222405e+01,3.370106382978723758e+01,3.767586206896552170e+01,4.887360000000000326e+01,3.662416666666666742e+01,nan
3.778833333333333400e+01,4.118433658170914669e+01,1.090832214765100616e+01,4.782644662921348555e+01,4.370857142857143174e+01,3.518444444444444485e+01,4.470465517241379416e+01,4.960288617886179452e+01,8.642734374999999858e+00,4.167353369763205961e+01,4.626659259259258761e+01,3.372872180451127377e+01,4.037807453416149173e+01,5.274336633663366314e+01,3.778833333333333400e+01,nan
3.751041666666666430e+01,4.170115636363635758e+01,1.165847826086956474e+01,4.528694779116466407e+01,3.734355555555555384e+01,4.374270270270270800e+01,4.845958333333333456e+01,4.939914285714285569e+01,8.918037383177571442e+00,4.354397565922921132e+01,4.976007518796992457e+01,3.612249999999999517e+01,4.031038674033149505e+01,4.046216666666666129e+01,3.751041666666666430e+01,nan
3.806499999999999773e+01,4.143832600732601179e+01,1.123992805755395530e+01,4.707835595776772664e+01,5.024250000000000682e+01,3.775432432432432961e+01,4.588435294117647345e+01,4.749820408163265739e+01,1.049605042016806955e+01,4.447519163763065819e+01,4.514568345323741028e+01,3.356559210526315695e+01,3.991690058479531444e+01,4.332593495934959549e+01,3.806499999999999773e+01,nan
4.193500000000000227e+01,4.080907837445573705e+01,1.134053333333333313e+01,4.840903269754767990e+01,4.768052631578947143e+01,4.061911764705882177e+01,4.678072674418604748e+01,4.349350597609561220e+01,9.771759259259258812e+00,4.189578661844484486e+01,4.479135593220338762e+01,3.288682119205297738e+01,3.779224242424242419e+01,3.930390909090910156e+01,4.193500000000000227e+01,nan
3.731291666666666629e+01,4.137335460992908054e+01,1.030249999999999844e+01,4.602830811554333224e+01,3.486406250000000284e+01,3.993511627906976713e+01,4.334839080459769889e+01,4.906852941176471461e+01,1.080704545454545418e+01,4.286395306859206045e+01,5.277654929577465026e+01,3.307905797101449252e+01,4.160517766497461878e+01,5.100879699248120147e+01,3.731291666666666629e+01,nan
3.840791666666666515e+01,4.174254267425320108e+01,1.284571428571428520e+01,4.788249307479225081e+01,3.631055555555555259e+01,3.708892857142857480e+01,4.483089020771513589e+01,5.205609195402298894e+01,1.245487804878048621e+01,4.396886238532109559e+01,4.461013245033113606e+01,2.814471014492753653e+01,4.022370967741935743e+01,5.139982905982905237e+01,3.840791666666666515e+01,nan
3.801833333333333798e+01,4.127776058931859637e+01,9.626592592592592368e+00,4.742504964539006806e+01,3.860249999999999915e+01,3.678500000000000369e+01,4.146456591639871192e+01,4.349306451612902435e+01,1.090336633663366328e+01,4.510224452554744090e+01,4.920986842105262582e+01,3.604766917293233064e+01,4.279649214659685441e+01,3.943486238532109667e+01,3.801833333333333798e+01,nan
3.778000000000000114e+01,4.217117647058823593e+01,1.128113333333333301e+01,4.919518855656696843e+01,4.461483870967740728e+01,3.268617647058823650e+01,4.427851515151515116e+01,4.842256704980842841e+01,9.485263157894740615e+00,4.346182857142856903e+01,5.375762500000000443e+01,3.047047058823529042e+01,4.139794285714285138e+01,4.674349514563107277e+01,3.778000000000000114e+01,nan
3.811791666666666600e+01,4.304591056617381639e+01,1.094764705882353084e+01,4.834554035567715147e+01,4.361969696969697452e+01,4.434499999999999886e+01,4.583143769968051373e+01,4.884209059233449324e+01,9.717019230769230020e+00,4.448343065693430276e+01,4.324458333333333115e+01,4.172851351351351212e+01,4.424337078651685573e+01,4.752897435897435230e+01,3.811791666666666600e+01,nan
3.756125000000000114e+01,4.217215429403202620e+01,1.250798657718120843e+01,4.617834502103787031e+01,4.659285714285714164e+01,3.407250000000000512e+01,4.520729483282674721e+01,4.779387596899224633e+01,1.020970000000000155e+01,4.371566287878788160e+01,5.027099290780141416e+01,3.752374999999999972e+01,4.418835106382978495e+01,5.151626262626263042e+01,3.756125000000000114e+01,nan
3.792625000000000313e+01,4.267441035120148030e+01,1.154746666666666677e+01,4.756480796586059512e+01,5.512107142857142605e+01,4.350866666666665594e+01,4.260391304347826491e+01,4.879979338842975523e+01,9.820659340659339875e+00,4.522686924493554272e+01,5.304554054054053580e+01,3.257652482269502769e+01,4.436926315789473563e+01,4.873925531914893128e+01,3.792625000000000313e+01,nan
3.761999999999999744e+01,4.238396831245393770e+01,1.193235668789808912e+01,4.835082644628099047e+01,3.893795454545454504e+01,3.439399999999999835e+01,4.180244712990936762e+01,5.227271604938271565e+01,8.375980392156863630e+00,4.364612052730696945e+01,5.796717241379310082e+01,3.179471830985914593e+01,4.325823943661971072e+01,4.691603305785123013e+01,3.761999999999999744e+01,nan
3.797083333333333854e+01,4.134116501286291623e+01,1.016887417218543099e+01,4.762876373626374260e+01,3.904870967741935317e+01,4.337647058823528567e+01,4.440080128205128318e+01,4.580702811244979955e+01,1.022529411764705820e+01,4.375981684981685049e+01,4.884106382978723815e+01,3.432531034482758514e+01,4.168652173913043413e+01,3.944734693877551734e+01,3.797083333333333854e+01,nan
3.746124999999999972e+01,4.158483685908927896e+01,1.237474358974358957e+01,4.888078103207811154e+01,4.522477272727272180e+01,4.367499999999999005e+01,4.602077333333333797e+01,4.888233201581028453e+01,1.045586206896551751e+01,4.019588014981273005e+01,4.823155279503105675e+01,2.960980392156862706e+01,3.854484472049689714e+01,4.415259999999999962e+01,3.746124999999999972e+01,nan
