2.800000000000000000e+01,2.584260312944523363e+01,8.986352201257862049e+00,2.915329442282749994e+01,2.910142857142857409e+01,2.399685714285714155e+01,2.706130434782609129e+01,3.524991735537189896e+01,7.149401709401709937e+00,2.067859519408503033e+01,3.788426666666666875e+01,2.142577922077922281e+01,2.609726775956283618e+01,3.711654545454545229e+01,2.800000000000000000e+01,nan
2.936538461538461675e+01,2.521461311717023079e+01,8.697814569536422624e+00,2.796837689133425187e+01,3.526228571428571712e+01,2.479374999999999929e+01,2.475197568389057778e+01,3.536089887640449803e+01,7.318080808080807742e+00,2.001772643253234918e+01,3.794418300653595111e+01,2.092864661654135361e+01,2.667233128834356037e+01,3.132010869565217348e+01,2.936538461538461675e+01,nan
3.084346153846153626e+01,2.598758447160316010e+01,8.116341463414633139e+00,2.851570827489481275e+01,3.361000000000000654e+01,2.094102564102564301e+01,2.667987499999999912e+01,3.644619047619048047e+01,6.968728813559321722e+00,2.169511304347826197e+01,3.574955555555555975e+01,2.086913333333333398e+01,2.605641414141414813e+01,3.955631067961164860e+01,3.084346153846153626e+01,nan
2.985519999999999641e+01,2.433195508100147109e+01,9.221849315068492814e+00,2.735377593360995618e+01,3.072970588235293832e+01,2.343769230769230560e+01,2.633151234567901255e+01,3.320813008130081556e+01,7.004000000000000448e+00,2.008092081031307430e+01,3.701325581395349218e+01,1.838940789473684134e+01,2.408705882352941430e+01,3.082978947368421530e+01,2.985519999999999641e+01,nan
2.311117647058823721e+01,2.500147153598281591e+01,8.404649681528661986e+00,2.741496542185338470e+01,3.264324324324323356e+01,2.072951219512195209e+01,2.541624242424242652e+01,3.555984063745020052e+01,6.581181818181819132e+00,2.037878682842287859e+01,3.437557046979866726e+01,2.243604651162790731e+01,2.730275675675675728e+01,3.623326923076923123e+01,2.311117647058823721e+01,nan
3.453799999999999670e+01,2.513081714913887765e+01,8.071914893617021747e+00,2.851670329670329096e+01,3.833552631578947256e+01,1.848750000000000071e+01,2.576148734177215260e+01,3.457666666666666799e+01,7.508645833333332575e+00,1.963662068965517093e+01,3.664411347517730633e+01,2.089068027210884182e+01,2.622800000000000153e+01,3.536792079207921091e+01,3.453799999999999670e+01,nan
2.983200000000000429e+01,2.586702253417066899e+01,8.526370370370372598e+00,2.788660026560425109e+01,4.212595238095237704e+01,2.100888888888889028e+01,2.445685810810810779e+01,3.866603448275862576e+01,6.904358974358973278e+00,2.092100746268656764e+01,3.666385135135135442e+01,2.286630573248407927e+01,2.895935897435897388e+01,3.491379629629629022e+01,2.983200000000000429e+01,nan
2.981733333333333391e+01,2.423209388971683964e+01,8.286455696202532195e+00,2.876907801418439803e+01,3.234032258064516441e+01,2.307265306122448578e+01,2.556157099697885471e+01,3.310390909090909162e+01,6.658834951456311657e+00,1.889567619047619118e+01,3.394386861313868309e+01,1.837846153846153641e+01,2.505115384615384500e+01,3.126799999999999713e+01,2.981733333333333391e+01,nan
3.048227272727273274e+01,2.472366448326054922e+01,8.478014184397164144e+00,2.797214382632293095e+01,3.210000000000000853e+01,2.122419354838709538e+01,2.669284829721361874e+01,3.283927038626609374e+01,7.221379310344827829e+00,1.883380180180179764e+01,3.740630872483221481e+01,2.036219354838709350e+01,2.678976744186046588e+01,3.408941747572814762e+01,3.048227272727273274e+01,nan
2.722842105263158174e+01,2.537015808823528928e+01,9.070422535211267956e+00,2.862736187845303704e+01,3.956263157894736793e+01,1.823909090909090835e+01,2.439346385542168605e+01,3.312167330677291233e+01,6.909999999999999254e+00,2.003607913669064899e+01,3.468798701298701559e+01,2.166707692307692312e+01,2.654253086419753416e+01,3.768526315789473813e+01,2.722842105263158174e+01,nan
